Zeitstempel: 18.9.2013 12:52:23
Signalquelle: Sample/Hold Verstärker
Modus: FM


Bemerkung: Durchlaufzeit 100s
FM
Amplitude 50mV
Richtung min-<-max
min Frequenz 1200Hz
max Frequenz 1800Hz

Frequenz in Hz	S/H-Signal in V
1704,281250	-0,635681
1704,187500	-0,660095
1704,093750	-0,621338
1704,000000	-0,618591
1703,906250	-0,653686
1703,812500	-0,659180
1703,718750	-0,610657
1703,625000	-0,646667
1703,531250	-0,643310
1703,437500	-0,634155
1703,343750	-0,620727
1703,250000	-0,632934
1703,156250	-0,629883
1703,062500	-0,636597
1702,968750	-0,639343
1702,875000	-0,605163
1702,781250	-0,614624
1702,687500	-0,614319
1702,593750	-0,634766
1702,500000	-0,651550
1702,406250	-0,619202
1702,312500	-0,628662
1702,218750	-0,629578
1702,125000	-0,619202
1702,031250	-0,646362
1701,937500	-0,632324
1701,843750	-0,629272
1701,750000	-0,631103
1701,656250	-0,638733
1701,562500	-0,615539
1701,468750	-0,612488
1701,375000	-0,611877
1701,281250	-0,618286
1701,187500	-0,617676
1701,093750	-0,676880
1701,000000	-0,677185
1700,906250	-0,637512
1700,812500	-0,619507
1700,718750	-0,668030
1700,625000	-0,653686
1700,531250	-0,654907
1700,437500	-0,626526
1700,343750	-0,625915
1700,250000	-0,621948
1700,156250	-0,643310
1700,062500	-0,637817
1699,968750	-0,625000
1699,875000	-0,628662
1699,781250	-0,610962
1699,687500	-0,610962
1699,593750	-0,635071
1699,500000	-0,648498
1699,406250	-0,628662
1699,312500	-0,632019
1699,218750	-0,632019
1699,125000	-0,624390
1699,031250	-0,642090
1698,937500	-0,656128
1698,843750	-0,651855
1698,750000	-0,631409
1698,656250	-0,655823
1698,562500	-0,642700
1698,468750	-0,646057
1698,375000	-0,645752
1698,281250	-0,655517
1698,187500	-0,634460
1698,093750	-0,627136
1698,000000	-0,640564
1697,906250	-0,641174
1697,812500	-0,644836
1697,718750	-0,626526
1697,625000	-0,627746
1697,531250	-0,626526
1697,437500	-0,614014
1697,343750	-0,644836
1697,250000	-0,615845
1697,156250	-0,650330
